codigo_negocio,nombre_patrimonio,codigo_entidad,nombre_subtipo_patrimonio,fmin,fmax,n,anio
93761,FONDO DE INVERSION COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA RENTA FIJA RECURRENTE,21,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,730,2021
59008,FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO A,26,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
9438,FONDO DE INVERSIÓN COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA OCCIRENTA,21,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1825,2021
102582,FONDO DE INVERSION COLECTIVA ABIERTO RENTA OPTIMA,39,FIC DE TIPO GENERAL,2021-12-14T00:00:00.000,2021-12-31T00:00:00.000,18,2021
85659,COMPARTIMENTO SCALE UP FINANCING - AKTIVA FINANCIACIÓN ESTRUCTURADA,20,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
42258,COMPARTIMENTO I DEL FONDO DE CAPITAL PRIVADO FINTRA,20,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
50287,FONDO DE CAPITAL PRIVADO RUTA DEL SOL COMPARTIMENTO B1,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
60520,FONDO DE INVERSIÓN COLECTIVA ABIERTO INVERTIR AHORRO PLUS,9,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-01-07T00:00:00.000,7,2021
60491,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA INVERTIR GESTIONADO COLOMBIA,9,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-01-07T00:00:00.000,7,2021
72906,FONDO DE CAPITAL PRIVADO PALADIN REALTY COLOMBIA COMPARTIMENTO C,26,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
90300,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA META PLANEADA,21,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
73589,FCP VALOR FORESTAL CAUCHO 8 (EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
59014,FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO D,26,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
75122,COMPARTIMENTO A,25,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
53962,FONDO DE INVERSION COLECTA ABIERTO CON PACTO DE PERMANENCIA SURA MULTIESTRATEGIA CREDITO COLOMBIA,58,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
99740,FONDO DE INVERSIÓN COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA ACCION 1525,33,FIC DE TIPO GENERAL,2021-08-23T00:00:00.000,2021-12-31T00:00:00.000,131,2021
50278,FIC COMPARTIMENTO B SECCIÓN I ASHMORE DEL FONDO DE INFRAESTRUCTURA COLOMBIA ASHMORE - FCP,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
66532,COMPARTIMENTO INMUEBLES I,21,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
32436,FONDO DE CAPITAL PRIVADO AMERIGO VENTURES PACIFICO,31,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
86744,FIC ABIERTO CON PACTO DE PERMANENCIA AVANZAR SOLIDARIO,62,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-06-07T00:00:00.000,936,2021
59336,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA GLOBAL SECURITIES ACCIONES,68,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
91394,FONDO ABIERTO ALIANZA CON PACTO DE PERMANENCIA MÍNIMA DIVERSIFICACIÓN INMOBILIARIA COLOMBIA,16,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1836,2021
13534,CARTERA COLECTIVA FONDO DE INVERSION FORESTAL COLOMBIA,39,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
80665,FONDO DE CAPITAL PRIVADO INMOBILIARIO POR COMPARTIMIENTOS AZUR - COMPARTIMIENTO NUEVA VISTA,97,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
75716,FONDO DE CAPITAL PRIVADO ARMILLA CAPITAL - COMPARTIMENTO INMOBILIARIO COMERCIAL,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
21080,"F.C.P. KANDEO FUND I (COLOMBIA), FCP (KFIC)",20,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
77780,FCP COMP. GROWTH DEBT - AKTIVA FINANCIACION ESTRUCTURADA,20,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
102495,FONDO DE CAPITAL PRIVADO TC LATAM ESTRUCTURAS INMOBILIARIAS COMPARTIMENTO I,26,FONDOS DE CAPITAL PRIVADO,2021-12-15T00:00:00.000,2021-12-31T00:00:00.000,50,2021
9452,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA META CRECIMIENTO,21,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
58954,ALTRA - FONDO DE CAPITAL PRIVADO ALTRA FCP 1 EN LIQUIDACION,26,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
88966,FONDO DE CAPITAL PRIVADO INMOBILIARIO SERVITRUST GNB SUDAMERIS,34,FONDOS DE CAPITAL PRIVADO,2021-07-01T00:00:00.000,2021-12-31T00:00:00.000,184,2021
66857,FONDO DE CAPITAL PRIVADO LA MONTERA COMPARTIMENTO ALEJANDRIA,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
67673,COMPARTIMENTO C DEL FCP AVENIDA COLOMBIA PEF,20,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
99575,FONDO MERCADO DE REDUCCIÓN DE EMISIONES - FORE,3,FONDOS DE CAPITAL PRIVADO,2021-07-13T00:00:00.000,2021-12-31T00:00:00.000,344,2021
95663,FONDO DE CAPITAL PRIVADO INMOBILIARIO PENNY LANE CAPITAL COMPARTIMENTO I,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,730,2021
71191,COMPARTIMENTO SQF- FCP INVERLINK EST INMOBILIARIAS,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
59740,FONDO DE INVERSION COLECTIVA ABIERTO RENTA SOSTENIBLE GLOBAL,22,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,654,2021
50410,FONDO DE CAPITAL PRIVADO TRIBECA NATURAL RESOURCES FUND COMP. A TRIBECA NATURAL RESOURCES,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
15397,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA ITAU LARGO PLAZO,23,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
60923,COMP I MAS COLOMBIA LATAM - FCP MAS LATAM,9,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,364,2021
11407,CARTERA COLECTIVA ABIERTA DE ALTA LIQUIDEZ,12,FIC DE MERCADO MONETARIO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1095,2021
58877,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL RENTA FIJA COLOMBIA,14,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1825,2021
88922,F.C.P CATTLEYA  - COMPARTIMENTO 2,20,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1825,2021
73583,FCP - VALOR FORESTAL - CAUCHO 03(EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
58927,CREDICORP CAPITAL BALANCEADO III,28,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
97466,FONDO ABIERTO CON PACTO DE PERMANENCIA RENOVABLE ALTERNATIVOS ALIANZA,16,FIC DE TIPO GENERAL,2021-03-15T00:00:00.000,2021-12-31T00:00:00.000,1798,2021
59500,CARTERA COLECTIVA ESCALONADA INTERBOLSA CREDIT,68,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
72485,FONDO DE INVERSION COLECTIVA RENTA 4 GLOBAL VISTA,63,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,2190,2021
90278,FONDO DE INVERSIÓN COLECTIVA INMOBILIARIO SIRENTA,3,FIC INMOBILIARIAS,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
85172,FONDO DE CAPITAL PRIVADO AQUA COMPARTIMENTO TRES AQUA III,63,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1095,2021
73963,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA RENTA FIJA DINAMICA,21,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
102610,FONDO CERRADO SENTENCIAS NACIÓN II ALIANZA,16,FIC DE TIPO GENERAL,2021-12-15T00:00:00.000,2021-12-31T00:00:00.000,33,2021
50261,FONDO DE CAPITAL PRIVADO INVERLINK ESTRUCTURAS INMOBILIARIAS COMPARTIMENTO UNO TIPO DE UNIDAD A,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
76414,F.I.C. ACCIONES PLUS,20,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
59621,COMPARTIMENTO VACUNAS I,21,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-27T00:00:00.000,361,2021
69368,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BBVA AM ESTRATEGIA BALANCEADO GLOBAL,3,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
77640,FCP - VALOR INMOBILIARIO - TERMINALES LOGÍSTICOS DE COLOMBIA - BOGOTA,38,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,907,2021
93229,CREDICORP CAPITAL FACTORING,28,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,730,2021
61583,UNIVERSITAS  FONDO DE INVERSION  COLECTIVA ABIERTO CON  PACTO DE  PERMANENCIA,6,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
60197,FONDO DE INVERSIÓN COLECTIVA CERRADO BTG PACTUAL OBLIGACIONES DIVERSIFICADO I,14,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-06-08T00:00:00.000,159,2021
94909,FONDO DE CAPITAL PRIVADO TAURUS CAPITAL COMPARTIMENTO UNO,68,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,536,2021
59523,FCP EMPRENDIMIENTO E INNOVACION S P - EN LIQUIDACIÓN,28,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
59012,FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO C,26,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
59304,FONDO DE INVERSION COLECTIVA ABIERTO RENTA LIQUIDEZ,22,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1162,2021
63935,FONDO DE INVERSIÓN COLECTIVA INMOBILIARIO DESARROLLO COLOMBIA I,26,FIC INMOBILIARIAS,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
95409,FONDO DE INVERSIÓN COLECTIVA CERRADO SURA LIBRANZAS I,58,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,850,2021
78886,FONDO DE INVERSIÓN COLECTIVA RENTA FIJA LARGO PLAZO,26,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
73581,FCP VALOR FORESTAL CAUCHO 2 (EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
98414,FCP. CATTLEYA COMPATIMENTO 4,20,FONDOS DE CAPITAL PRIVADO,2021-08-30T00:00:00.000,2021-12-31T00:00:00.000,248,2021
73593,FCP VALOR FORESTAL CACAO 01 (EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
61653,RENDIR FONDO DE INVERSION COLECTIVA ABIERTO,6,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
63301,FONDO DE INVERSION COLECTIVA ABIERTO RENTA ALTA CONVICCION,22,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,697,2021
66082,FONDO DE INVERSIÓN COLECTIVA INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,26,FIC INMOBILIARIAS,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
71258,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL ACCIONES INTERNACIONALES,14,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1825,2021
98186,FIC BBVA VALORES MONEY MARKET,27,FIC DE MERCADO MONETARIO,2021-05-13T00:00:00.000,2021-12-31T00:00:00.000,440,2021
51959,FONDO DE INVERSIÓN COLECTIVA SKANDIA MULTIPLAZO,7,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,3292,2021
71323,FCP FUTURO INMOBILIARIO COMPARTIMENTO II - VIVIENDA,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,730,2021
59560,CPVAL HIDROCARBUROS,28,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
76407,FONDO DE CAPITAL PRIVADO MALLPLAZA - COMPARTIMENTO UNO,26,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
99250,COMPARTIMENTO NANTES INVERSIONES - FONDO DE CAPITAL PRIVADO LA MONTERA,16,FONDOS DE CAPITAL PRIVADO,2021-06-28T00:00:00.000,2021-12-31T00:00:00.000,187,2021
58134,FONDO DE INVERSION COLECTIVA FONDO GNB ABIERTO,34,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
11427,CARTERA COLECTIVA ABIERTA EFECTIVO A LA VISTA,12,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,2190,2021
73590,FCP - VALOR FORESTAL - CAUCHO 09 (EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
101471,FIC SURA RENTA FIJA COLOMBIA,58,FIC DE TIPO GENERAL,2021-11-03T00:00:00.000,2021-12-31T00:00:00.000,113,2021
50276,FIC COMPARTIMENTO A SECCIÓN I ASHMORE DEL FONDO DE INFRAESTRUCTURA COLOMBIA ASHMORE - FCP,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
34630,FONDO DE INFRAESTRUCTURA BROOKFIELD COLOMBIA - SUBCOMPARTIMENTO LP,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
53968,FIC PENSIONES II,58,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-09-30T00:00:00.000,273,2021
69537,FONDO DE INVERSION COLECTIVA ABIERTO FIC 600,39,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,4167,2021
58947,FONDO DE CAPITAL PRIVADO ENERGETICO - COMPARTIMENTO B,26,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-09-16T00:00:00.000,259,2021
73586,FCP - VALOR FORESTAL - CAUCHO 05(EN LIQUIDACIÓN),38,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
50411,FONDO DE CAPITAL PRIVADO TRIBECA NATURAL RESOURCES FUND COMP. B TRIBECA NATURAL RESOURCES,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
81088,FCP NEXUS COMP INMUEBLES ALPOPULAR,21,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
27283,FONDO DE INFRAESTRUCTURA BROOKFIELD COLOMBIA - COMPARTIMENTO II,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
59079,FIC ACCIONES GLOBALES,26,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,848,2021
59950,CPVAL TERMICO - EN LIQUIDACIÓN,28,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
59582,FCP VALOR INMOBILIARIO POLIGONOS INDUSTRIALES DE COLOMBIA - CARTAGENA (PIC),21,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,300,2021
10026,FONDO DE INVERSION COLECTIVA SUPERIOR,42,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,2593,2021
93228,ULTRA INVERSION - EN LIQUIDACION,28,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
2852,FONDO DE INVERSIÓN COLECTIVA ABIERTO FIDUCUENTA,31,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
95981,FONDO DE INVERSION COLECTIVA F6,39,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
60275,FONDO DE INVERSION COLECTIVA ABIERTO RENTAVAL,91,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
58247,FONDO DE DEUDA SENIOR PARA INFRAESTRUCTURA EN COLOMBIA CAF ASHMORE I,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
74094,"FONDO DE CAPITAL PRIVADO INMOBILIARIO POR COMPARTIMENTOS AZUR, COMPARTIMENTO BLOCPORT",97,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
3644,FONDO DE INVERSIÓN COLECTIVA ABIERTO RENTA ACCIONES LATAM,31,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1095,2021
44227,FONDO DE CAPITAL PRIVADO VELUM EARLY STAGE FUND I,23,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
99251,COMPARTIMENTO ASIS INVEST - FONDO DE CAPITAL PRIVADO LA MONTERA,16,FONDOS DE CAPITAL PRIVADO,2021-06-29T00:00:00.000,2021-12-31T00:00:00.000,186,2021
60248,FONDO DE INVERSIÓN COLECTIVA CERRADO BTG PACTUAL CREDIVALORES II,14,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,730,2021
59328,FONDO DE INVERSION COLECTIVA ABIERTO GLOBAL VISTA,68,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
11014,FONDO DE INVERSIÓN COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA ACCION UNO,33,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
60046,FONDO DE INVERSION COLECTIVA CERRADO PROGRESION RENTAMAS,11,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1456,2021
58750,FONDO DE INVERSION COLECTIVA CERRADA OCCIDECOL,21,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
77050,FONDO DE CAPITAL PRIVADO MALLPLAZA - COMPARTIMENTO FARO INMOBILIARIO,26,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
97588,FONDO DE INVERSIÓN COLECTIVA CERRADO SENTENCIAS NACIÓN ALIANZA,16,FIC DE TIPO GENERAL,2021-03-25T00:00:00.000,2021-12-31T00:00:00.000,1096,2021
59501,INMOVAL FONDO INMOBILIARIO,28,FIC INMOBILIARIAS,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
74174,COMPARTIMENTO B FCP AVENIDA COLOMBIA PEF II,20,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1825,2021
74207,FONDO DE CAPITAL PRIVADO VALOR INMOBILIARIO COMPLEJO LOGISTICO DEL CARIBE,11,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,364,2021
58883,CREDICORP CAPITAL DEUDA CORPORATIVA,28,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1095,2021
90303,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA META DECIDIDA,21,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
66528,COMPARTIMENTO ALIMENTOS VALUARY,21,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
3049,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA PLAN SEMILLA,31,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
60239,FONDO DE CAPITAL PRIVADO PROGRESION INMOBILIARIO,11,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,364,2021
93625,FONDO DE INVERSION COLECTIVA ABIERTO RENTA FUTURO,22,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,697,2021
11356,FONDO DE INVERSIÓN COLECTIVA ABIERTO FIDULIQUIDEZ,18,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1861,2021
96938,FONDO DE CAPITAL PRIVADO CATTLEYA COMPATIMENTO 3,20,FONDOS DE CAPITAL PRIVADO,2021-02-18T00:00:00.000,2021-12-31T00:00:00.000,634,2021
93195,CREDICORP CAPITAL RENTA FIJA ALTO RENDIMIENTO,28,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-05-21T00:00:00.000,141,2021
10648,FONDO DE INVERSION COLECTIVA ABIERTO ITAU MONEY MARKET,23,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1825,2021
101962,COMPARTIMENTO DEUDA PRIVADA PYMES COLOMBIA,40,FONDOS DE CAPITAL PRIVADO,2021-12-27T00:00:00.000,2021-12-31T00:00:00.000,5,2021
72576,FONDO DE INVERSION COLECTIVA ABIERTO CON PACTO DE PERMANENCIA AVANZAR 180 DIAS,62,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1823,2021
60678,FONDO BURSÁTIL ISHARES  MSCI COLCAP,73,FIC BURSATILES,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
59009,FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO B,26,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
58347,FIC INTERÉS,26,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,964,2021
16373,FIC GESTIÓN,58,FIC DE MERCADO MONETARIO,2021-01-01T00:00:00.000,2021-07-22T00:00:00.000,203,2021
65734,FONDO DE CAPITAL PRIVADO TC LATAM - COMPARTIMENTO G TC LATAM,26,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
3814,FONDO DE INVERSIÓN COLECTIVA ABIERTO RENTA FIJA PLAZO,31,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
58948,FONDO DE CAPITAL PRIVADO ENERGETICO - COMPARTIMENTO C,26,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
88247,FONDO DE CAPITAL PRIVADO INMOBILIARIO CCLA - COMPARTIMENTO VIVIENDA URBANA EN ARRIENDO I,16,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1460,2021
9453,FONDO DE INVERSIÓN COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA OCCITESOROS,21,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,731,2021
66651,FONDO INMOBILIARIO FIDUPAÍS FIC CERRADO NO. 2 EN DERECHOS FIDUCIARIOS SOBRE INMUEBLES,68,FIC INMOBILIARIAS,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
77049,FONDO DE CAPITAL PRIVADO MALLPLAZA - COMPARTIMENTO AS,26,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,365,2021
93227,CREDICORP CAPITAL GLOBAL BALANCEADO,28,FIC DE TIPO GENERAL,2021-01-01T00:00:00.000,2021-04-09T00:00:00.000,99,2021
101555,FIC FONDO CERRADO RENTA FIJA,31,FIC DE TIPO GENERAL,2021-11-09T00:00:00.000,2021-12-31T00:00:00.000,53,2021
71846,FCP 4G CREDICORP CAPITAL - SURA AM COMP LIQUIDEZ I,28,FONDOS DE CAPITAL PRIVADO,2021-01-01T00:00:00.000,2021-12-31T00:00:00.000,1095,2021
